! note: initial lines of file can contain comments
!
            52 -- model for mesa/star, with angular velocities (omega), with convection velocities (conv_vel). cgs units. lnd=ln(density), lnT=ln(temperature), lnR=ln(radius), L=luminosity, dq=fraction of total mstar in cell; remaining cols are mass fractions.

                          M/Msun      2.3280711222540468D+01
                    model_number                            2908
                        star_age      5.0480109868242461D+06
                       initial_z      2.1789999999999999D-03
                        n_shells                            2562
                        net_name   'basic2.net'
                         species                              10

                lnd                        lnT                        lnR                          L                         dq                      omega                   conv_vel                   h1                         he3                        he4                        c12                        n14                        o16                        ne20                       mg24                       ca40                       fe56     
 1379     3.2794664900075609D+00     1.8233602831160437D+01     2.4498235722587944D+01     2.6092321241591163D+39     7.1596523362627770D-04     1.0855723579600486D-05     3.8609900243898223D-07     9.6528167051342848D-96     1.0000000194720495D-99     9.9793096165987567D-01     3.3274717484262459D-05     1.2118958816100029D-03     1.6745580296715500D-05     2.0616156534722116D-04     9.4403532751390795D-05     2.5751234175961963D-04     2.4904472087504152D-04 
 1380     3.2844249398878351D+00     1.8235390891486591D+01     2.4497034733859717D+01     2.6092461302929059D+39     7.1596523362627770D-04     1.0855862481539877D-05     3.7981964545973134D-07     9.8969437528241197D-96     1.0000000556595094D-99     9.9793095968976661D-01     3.3260405378271968D-05     1.2119154858124470D-03     1.6742258279849108D-05     2.0616156537675496D-04     9.4403532751391185D-05     2.5751234175961972D-04     2.4904472087504165D-04 
 1381     3.2893649136172746D+00     1.8237174263420744D+01     2.4495835374879546D+01     2.6092601762137177D+39     7.1596523362622219D-04     1.0855978108555084D-05     3.7333295738390992D-07     1.0190981717631102D-95     1.0000000084917242D-99     9.9793095801811624D-01     3.3247980355376238D-05     1.2119327760967195D-03     1.6739064636027829D-05     2.0616156540946275D-04     9.4403532751390848D-05     2.5751234175961927D-04     2.4904472087504121D-04 
 1382     3.2942865423815597D+00     1.8238952982249012D+01     2.4494637627129023D+01     2.6092742621447873D+39     7.1596523362622219D-04     1.0856056221536189D-05     3.6909758411427504D-07     1.0217640949336201D-95     1.0000000169618592D-99     9.9793095719600195D-01     3.3239556828750687D-05     1.2119466778327603D-03     1.6734408481388765D-05     2.0616156546880350D-04     9.4403532751390955D-05     2.5751234175961976D-04     2.4904472087504170D-04 
 1383     3.2991899571463729D+00     1.8240727083036478D+01     2.4493441472249224D+01     2.6092883876632586D+39     7.1596523362622219D-04     1.0856086072172612D-05     1.7715232426410933D-06     1.0075087876476689D-95     1.0000000130875876D-99     9.9793095869448471D-01     3.3244881861486459D-05     1.2119447493019210D-03     1.6729513412610024D-05     2.0616156555311513D-04     9.4403532751391043D-05     2.5751234175961998D-04     2.4904472087504192D-04 
 1384     3.3040752902012098D+00     1.8242496600508612D+01     2.4492246892039677D+01     2.6093025523217883D+39     7.1596523362622219D-04     1.0856088883732983D-05     3.1201177245576379D-06     9.7770774477842419D-96     1.0000000776595205D-99     9.9793096153652403D-01     3.3259341372995661D-05     1.2119309217262124D-03     1.6726039337493235D-05     2.0616156565303587D-04     9.4403532751390812D-05     2.5751234175961927D-04     2.4904472087504121D-04 
 1385     3.3089426748796495D+00     1.8244261568847576D+01     2.4491053868459213D+01     2.6093167568254860D+39     7.1596523362616668D-04     1.0856091599783028D-05     4.3652748999464279D-06     9.5547982915890941D-96     1.0000001346290048D-99     9.9793096552780458D-01     3.3281098306989727D-05     1.2119081290639452D-03     1.6723083640931419D-05     2.0616156579750724D-04     9.4403532751391026D-05     2.5751234175961994D-04     2.4904472087504188D-04 
 1386     3.3137922441243534D+00     1.8246022022039289D+01     2.4489862383626470D+01     2.6093310012313972D+39     7.1596523362616668D-04     1.0856094217821155D-05     5.5643624418939827D-06     9.4434955159642512D-96     1.0000001879089022D-99     9.9793097053789416D-01     3.3309225144482290D-05     1.2118776324460815D-03     1.6720443116503293D-05     2.0616156601252182D-04     9.4403532751391043D-05     2.5751234175962003D-04     2.4904472087504196D-04 
 1387     3.3186241313970499D+00     1.8247777993646201D+01     2.4488672419818731D+01     2.6093452856363432D+39     7.1596523362616668D-04     1.0856096738740270D-05     6.7359625815377066D-06     9.4125876095588640D-96     1.0000002394620866D-99     9.9793097645777741D-01     3.3343020961486908D-05     1.2118403166485200D-03     1.6718042898361473D-05     2.0616156632805426D-04     9.4403532751391150D-05     2.5751234175961941D-04     2.4904472087504134D-04 
 1388     3.3234384700896946D+00     1.8249529516911305D+01     2.4487483959471796D+01     2.6093596101181750D+39     7.1596523362616668D-04     1.0856099163433650D-05     7.8870590821509631D-06     9.4205654097819682D-96     1.0000002895014978D-99     9.9793098318648087D-01     3.3381858072894319D-05     1.2117969543071069D-03     1.6715838974003000D-05     2.0616156677895642D-04     9.4403532751391576D-05     2.5751234175961967D-04     2.4904472087504161D-04 
 1389     3.3282353928888923D+00     1.8251276624870747D+01     2.4486296985179247D+01     2.6093739741166177D+39     7.1596523362611117D-04     1.0856101492795753D-05     9.0191440000521776D-06     9.4347594593040930D-96     1.0000003377633754D-99     9.9793099062600312D-01     3.3425138009545971D-05     1.2117482730211674D-03     1.6713800175274798D-05     2.0616156740468585D-04     9.4403532751392305D-05     2.5751234175961941D-04     2.4904472087504134D-04 
 1390     3.3330150329961156D+00     1.8253019350052108D+01     2.4485111479690910D+01     2.6093883776765092D+39     7.1596523362611117D-04     1.0856103727721804D-05     1.0131551748668128D-05     9.4363016777452237D-96     1.0000008306934053D-99     9.9793099867931651D-01     3.3472275893818568D-05     1.2116949776107894D-03     1.6711903543883027D-05     2.0616156824866842D-04     9.4403532751393406D-05     2.5751234175961950D-04     2.4904472087504143D-04 
 1391     3.3377775230323689D+00     1.8254757724687564D+01     2.4483927425912779D+01     2.6094028208265398D+39     7.1596523362611117D-04     1.0856105869104253D-05     1.1223028623908433D-05     9.4186703085753258D-96     1.0000000128848858D-99     9.9793100724958438D-01     3.3522693779468264D-05     1.2116377598522154D-03     1.6710132040299958D-05     2.0616156935741529D-04     9.4403532751394845D-05     2.5751234175961967D-04     2.4904472087504161D-04 
 1392     3.3425229944413397D+00     1.8256491780814872D+01     2.4482744806905691D+01     2.6094173035814782D+39     7.1596523362611117D-04     1.0856107917829658D-05     1.2291024239351653D-05     9.3838351195006666D-96     1.0000009612442628D-99     9.9793101624005817D-01     3.3575818503955527D-05     1.2115773023495572D-03     1.6708472922647111D-05     2.0616157077942731D-04     9.4403532751396639D-05     2.5751234175961967D-04     2.4904472087504161D-04 
 1393     3.3472515782055456D+00     1.8258221550085131D+01     2.4481563605883276D+01     2.6094318258832873D+39     7.1596523362616668D-04     1.0856109874750827D-05     1.3333158515635543D-05     9.3382100411538040D-96     1.0000005818639723D-99     9.9793102555411596D-01     3.3631080645856146D-05     1.2115142806853351D-03     1.6706916602692634D-05     2.0616157256386902D-04     9.4403532751398842D-05     2.5751234175961963D-04     2.4904472087504152D-04 
 1394     3.3519634047203932D+00     1.8259947063757476D+01     2.4480383806210794D+01     2.6094463877257534D+39     7.1596523362611117D-04     1.0856111740636835D-05     1.4346880868428062D-05     9.2894801687271773D-96     1.0000000010593537D-99     9.9793103509541918D-01     3.3687914363821187D-05     1.2114493642334025D-03     1.6705455838320604D-05     2.0616157475901095D-04     9.4403532751401844D-05     2.5751234175961950D-04     2.4904472087504143D-04 
 1395     3.3566708474198652D+00     1.8261672871446382D+01     2.4479205391403819D+01     2.6094609891569127D+39     7.1972740366560001D-04     1.0856113516281709D-05     1.5328845304664522D-05     9.2444786603176272D-96     1.0000005875203739D-99     9.9793104479364593D-01     3.3745910274080159D-05     1.2113830417200690D-03     1.6704081556235561D-05     2.0616157741743368D-04     9.4403532751405609D-05     2.5751234175961963D-04     2.4904472087504152D-04 
 1396     3.3613740428618505D+00     1.8263398967594671D+01     2.4478022163644692D+01     2.6094757071461018D+39     7.1972740366560001D-04     1.0856115211369941D-05     1.6280437749320631D-05     9.2085369905248466D-96     1.0000006226383941D-99     9.9793105455403150D-01     3.3804515218896193D-05     1.2113159642093749D-03     1.6702790568525058D-05     2.0616158058538762D-04     9.4403532751410264D-05     2.5751234175961941D-04     2.4904472087504134D-04 
 1397     3.3660606921407296D+00     1.8265120856711877D+01     2.4476840302387383D+01     2.6094904649908023D+39     7.1972740366554450D-04     1.0856116817315701D-05     1.7192309559225760D-05     9.1850209474769446D-96     1.0000006553959295D-99     9.9793106425590725D-01     3.3863017654376479D-05     1.2112489633164256D-03     1.6701583445273482D-05     2.0616158429031590D-04     9.4403532751415770D-05     2.5751234175961923D-04     2.4904472087504117D-04 
 1398     3.3707309216415746D+00     1.8266838569413916D+01     2.4475659791331545D+01     2.6095052621185561D+39     7.1972740366554450D-04     1.0856118334825077D-05     1.8060387528234333D-05     9.1752450782653198D-96     1.0000006860513541D-99     9.9793107380547851D-01     3.3920864461340372D-05     1.2111826880473450D-03     1.6700458069644101D-05     2.0616158855674879D-04     9.4403532751422396D-05     2.5751234175961941D-04     2.4904472087504134D-04 
 1399     3.3753848557848091D+00     1.8268552136034404D+01     2.4474480614320759D+01     2.6095200979040025D+39     7.1972740366554450D-04     1.0856119764602005D-05     1.8878517464931089D-05     9.1789109902408814D-96     1.0000014653071014D-99     9.9793108311071865D-01     3.3977509571464894D-05     1.2111177778447144D-03     1.6699413082559626D-05     2.0616159339629018D-04     9.4403532751430123D-05     2.5751234175961950D-04     2.4904472087504143D-04 
 1400     3.3800226167348892D+00     1.8270261586649386D+01     2.4473302755339600D+01     2.6095349722932223D+39     7.1972740366548899D-04     1.0856121107326537D-05     1.9639657302385092D-05     9.1944880002602982D-96     1.0000001355963561D-99     9.9793109208167827D-01     3.4032414525217413D-05     1.2110548618431817D-03     1.6698447762687527D-05     2.0616159880440596D-04     9.4403532751438969D-05     2.5751234175961945D-04     2.4904472087504139D-04 
 1401     3.3846443242493089D+00     1.8271966951070105D+01     2.4472126198510451D+01     2.6095498853042111D+39     7.1972740366560001D-04     1.0856122364891878D-05     2.0334676850632509D-05     9.2195888411803057D-96     1.0000000784476803D-99     9.9793110063061138D-01     3.4085047993609238D-05     1.2109945593006201D-03     1.6697561950740866D-05     2.0616160475734419D-04     9.4403532751449006D-05     2.5751234175961936D-04     2.4904472087504125D-04 
 1402     3.3892500960004547D+00     1.8273668258729905D+01     2.4470950928090116D+01     2.6095648369711699D+39     7.1972740366560001D-04     1.0856123542958364D-05     2.0952222009946628D-05     9.2513178573867342D-96     1.0000003243384754D-99     9.9793110867209087D-01     3.4134885579635945D-05     1.2109374797426639D-03     1.6696755990599894D-05     2.0616161120997329D-04     9.4403532751460215D-05     2.5751234175961954D-04     2.4904472087504148D-04 
 1403     3.3932728869144779D+00     1.8275154624907443D+01     2.4469776928466848D+01     2.6095798272873929D+39     5.4071945441041986D-04     1.0856124645736930D-05     2.1472543971405890D-05     9.2822038386789209D-96     1.0000005683475619D-99     9.9793111519642447D-01     3.4175623922745819D-05     1.2108908461356759D-03     1.6696120891689878D-05     2.0616161723902486D-04     9.4403532751470962D-05     2.5751234175961954D-04     2.4904472087504148D-04 
 1404     3.3967123550665099D+00     1.8276427504550969D+01     2.4468895750225509D+01     2.6095911140798664D+39     5.4071945441055868D-04     1.0856125417571753D-05     2.1783543483840310D-05     9.3092180112126641D-96     1.0000005943492988D-99     9.9793112042024301D-01     3.4208449455791556D-05     1.2108532901317627D-03     1.6695622171920829D-05     2.0616162261129260D-04     9.4403532751480820D-05     2.5751234175961954D-04     2.4904472087504148D-04 
 1405     3.4001429951105461D+00     1.8277698137449380D+01     2.4468015273991090D+01     2.6096024224237512D+39     5.4071945441050317D-04     1.0856126465887614D-05     2.2005833545159032D-05     9.3355922781749534D-96     1.0000006205015381D-99     9.9793112523653775D-01     3.4238933072213857D-05     1.2108184365485303D-03     1.6695170316048093D-05     2.0616162813916125D-04     9.4403532751491177D-05     2.5751234175961950D-04     2.4904472087504143D-04 
 1406     3.4035648524948065D+00     1.8278966535678639D+01     2.4467135493281828D+01     2.6096137526923430D+39     5.4071945441066970D-04     1.0856145409689810D-05     2.2117661514180726D-05     9.3603336427392971D-96     1.0000006459715777D-99     9.9793112961197856D-01     3.4266859038304220D-05     1.2107865336386567D-03     1.6694766186914364D-05     2.0616163377118921D-04     9.4403532751502030D-05     2.5751234175961927D-04     2.4904472087504121D-04 
 1407     3.4069779718918180D+00     1.8280232711157681D+01     2.4466256401653350D+01     2.6096251049513470D+39     5.4071945441072521D-04     1.0856191660223995D-05     2.2082505960494329D-05     9.3826554239459074D-96     1.0000006717397567D-99     9.9793113351394424D-01     3.4292012922253518D-05     1.2107578275136727D-03     1.6694410785884798D-05     2.0616163944750778D-04     9.4403532751513239D-05     2.5751234175961914D-04     2.4904472087504103D-04 
 1408     3.4103823963945241D+00     1.8281496675815205D+01     2.4465377992697892D+01     2.6096364789255903D+39     5.4071945441061419D-04     1.0856256311040670D-05     2.1841993612160268D-05     9.4020020073915624D-96     1.0000006969782093D-99     9.9793113691040939D-01     3.4314180731001311D-05     1.2107325631083045D-03     1.6694105265521963D-05     2.0616164509938688D-04     9.4403532751524839D-05     2.5751234175961927D-04     2.4904472087504121D-04 
 1409     3.4137781675714014D+00     1.8282758441566191D+01     2.4464500260042751D+01     2.6096478743890361D+39     5.4071945441050317D-04     1.0856332461212574D-05     2.1303155387367409D-05     9.4180492811973799D-96     1.0000007225943943D-99     9.9793113976948415D-01     3.4333148412613128D-05     1.2107109850841575D-03     1.6693850977542810D-05     2.0616165065498557D-04     9.4403532751536669D-05     2.5751234175961901D-04     2.4904472087504094D-04 
 1410     3.4171653260190009D+00     1.8284018020178304D+01     2.4463623197348889D+01     2.6096592918022869D+39     5.4071945441055868D-04     1.0856415188535337D-05     2.0297008955045900D-05     9.4306712293850516D-96     1.0000007476340815D-99     9.9793114205746711D-01     3.4348700275986323D-05     1.2106933411388909D-03     1.6693649666735965D-05     2.0616165606480056D-04     9.4403532751548731D-05     2.5751234175961914D-04     2.4904472087504103D-04 
